Simulation Total Time;29049071
Total Number of Sensed Events by the WSN;259965
Number of Sensed Events by the WSN per Day
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node51;0;11499;18198;67350;18224;18198;0;6725;5801802,732579
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node52;0;11354;18079;72378;18079;18079;0;6725;5719812,029333
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node53;0;11434;18159;72322;18159;18159;0;6725;5696086,194916
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node54;0;11322;18046;72498;18046;18046;1;6724;6102495,819516
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node55;0;11544;18268;72603;18268;18268;0;6724;5703245,40207
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node56;0;11357;18081;72646;18081;18081;1;6724;5730534,462154
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node57;0;11505;18229;72742;18229;18229;1;6724;5765067,94095
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node58;0;11488;18213;72278;18213;18213;1;6725;5777324,350559
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node59;0;10804;17504;53175;17530;17504;0;6726;10821493,034897
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node60;0;10696;17427;49853;17428;17427;0;6732;10040418,877439
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node61;0;8306;15015;55506;15035;15015;0;6729;5831944,058489
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node62;0;8283;14863;60133;15011;14863;0;6728;5953808,655923
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node63;0;8465;14904;59982;15193;14904;0;6728;6011585,237326
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node64;0;8144;14872;59718;14873;14872;0;6729;5713583,609074
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node65;0;8322;15050;59625;15051;15050;0;6729;5638320,923798
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node66;0;8193;14922;59592;14922;14922;0;6729;5653985,104183
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node67;0;8275;15003;59817;15004;15003;0;6729;5713192,139037
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node68;0;8367;15096;59417;15096;15096;1;6729;5777359,103246
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node69;0;7635;14325;43859;14365;14325;0;6730;10950533,665084
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node70;0;6472;13106;38247;13209;13106;0;6737;10167176,11018
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node71;0;5211;11884;43660;11944;11884;0;6733;5920372,074588
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node72;0;5118;11839;47555;11851;11839;0;6733;5974640,318753
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node73;0;5206;11939;47584;11939;11939;0;6733;5989796,10995
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node74;0;5100;11674;47476;11832;11674;0;6732;5979659,142599
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node75;0;5276;11738;47502;12008;11738;0;6732;5981369,507599
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node76;0;5107;11690;47396;11839;11690;1;6732;5846779,691342
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node77;0;5086;11767;47172;11819;11767;0;6733;5750407,442073
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node78;0;5102;11835;46832;11835;11835;1;6733;5777667,289819
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node79;0;4563;11233;34462;11297;11233;0;6734;11144011,901614
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node80;0;2377;8875;26257;9119;8875;0;6742;10686144,384211
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node81;0;2144;8769;30525;8884;8769;0;6740;6176872,800068
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node82;0;1961;8668;33427;8701;8668;0;6740;6066848,963305
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node83;0;2065;8708;33397;8805;8708;1;6740;6150209,458634
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node84;0;1981;8663;33409;8721;8663;1;6740;6095126,225896
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node85;0;2106;8780;33539;8846;8780;0;6740;6104042,691585
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node86;0;1992;8694;33357;8732;8694;0;6740;5919300,949028
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node87;0;2065;8568;33170;8805;8568;1;6740;6064343,198511
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node88;0;1879;8620;28509;8620;8620;0;6741;5739772,51556
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node89;0;1560;8262;24080;8301;8262;1;6741;11259733,267557
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node90;0;0;4164;15860;6744;4164;0;6744;17823090,848607
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node91;0;0;4178;19634;6741;4178;1;6741;10303265,292195
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node92;0;0;3992;22183;6741;3992;1;6741;10443785,739895
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node93;0;0;4036;22287;6741;4036;1;6741;10695869,429792
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node94;0;0;3974;22203;6741;3974;1;6741;10663086,667157
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node95;0;0;4078;22328;6741;4078;1;6741;10800866,922915
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node96;0;0;4058;22098;6741;4058;0;6741;10136055,339375
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node97;0;0;3999;22286;6741;3999;0;6741;10782380,95336
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node98;0;0;3839;19351;6740;3839;0;6740;10728947,129478
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node99;0;0;4163;15041;6743;4163;1;6743;19028160,953399
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;1223424;0
Simulation Total Time;28048820
Total Number of Sensed Events by the WSN;262586
Number of Sensed Events by the WSN per Day
1;3295
2;3263
3;3248
4;3256
5;3361
6;3271
7;3197
8;3320
9;3201
10;3233
11;3216
12;3267
13;3217
14;3287
15;3273
16;3299
17;3196
18;3273
19;3268
20;3281
21;3237
22;3293
23;3272
24;3198
25;3190
26;3246
27;3209
28;3247
29;3253
30;3261
31;3271
32;3251
33;3224
34;3310
35;3322
36;3246
37;3185
38;3228
39;3269
40;3249
41;3240
42;3266
43;3251
44;3232
45;3226
46;3203
47;3257
48;3286
49;3324
50;3286
51;3201
52;3227
53;3205
54;3245
55;3279
56;3240
57;3212
58;3235
59;3276
60;3265
61;3222
62;3174
63;3270
64;3254
65;3257
66;2952
67;1873
68;1052
69;1013
70;950
71;990
72;992
73;978
74;969
75;970
76;940
77;949
78;903
79;951
80;963
81;961
82;925
83;915
84;917
85;941
86;962
87;954
88;922
89;988
90;936
91;978
92;929
93;924
94;954
95;979
96;985
97;907
98;949
99;945
100;938
101;940
102;973
103;979
104;927
105;948
106;955
107;937
108;949
109;952
110;936
111;956
112;921
113;931
114;964
115;965
116;611
117;72
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Received Wake-up Messages;Number of Sent Wake-up Messages;Number of Received ACK Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node0;0;37834;40998;114715;44531;40998;1;6697;18599226,827658
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node1;0;69000;75662;181967;75662;75662;0;6662;9993226,104121
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node2;0;103590;110211;254035;110211;110211;1;6621;10021509,146339
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node3;0;141201;147786;141201;147786;147786;1;6585;10021592,368053
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node4;0;180697;187347;180697;0;0;1;6650;10109930,599949
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node5;0;162225;168872;162225;0;0;1;6647;10029939,757116
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node6;0;122765;129366;122765;129366;129366;0;6601;9978788,845502
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node7;0;86367;92144;222332;93001;92144;0;6634;10323883,576233
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node8;0;55368;62023;154280;62041;62023;0;6673;10366749,537876
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node9;0;26852;30613;92027;33556;30613;0;6704;20374386,976494
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node10;0;32348;39053;107484;39053;39053;0;6705;11052908,842874
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node11;0;24073;30778;173066;30778;30778;1;6705;5725843,015135
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node12;0;23885;30587;199638;30587;30587;1;6702;5717479,003636
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node13;0;24290;30990;239291;30990;30990;1;6700;6084796,047172
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node14;0;26212;32911;91749;32911;32911;1;6699;5780941,014365
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node15;0;26159;32859;91128;32859;32859;0;6700;5738888,085128
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node16;0;23919;30621;220784;30621;30621;1;6702;5785632,249768
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node17;0;24239;30943;182055;30943;30943;1;6704;5858395,586627
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node18;0;23958;30666;143896;30666;30666;0;6708;5783914,048271
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node19;0;23276;29986;88483;29986;29986;1;6710;11139675,650038
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node20;0;28002;34712;97194;34713;34712;0;6711;10163566,240604
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node21;0;21051;27764;102881;27764;27764;0;6713;5725437,139038
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node22;0;20947;27659;110512;27659;27659;0;6712;5716147,809839
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node23;0;21295;28007;111275;28007;28007;1;6712;6083943,740965
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node24;0;21188;27900;113392;27900;27900;1;6712;5780425,653609
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node25;0;21160;27815;112923;27872;27815;0;6712;5758978,076425
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node26;0;20904;27616;110645;27616;27616;1;6712;5784810,183352
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node27;0;21055;27767;110511;27767;27767;0;6712;5744501,394248
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node28;0;20762;27475;109536;27475;27475;1;6713;5650370,463866
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node29;0;20108;26821;81183;26822;26821;0;6714;10652941,610299
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node30;0;23784;30377;85447;30500;30377;0;6716;10262611,186617
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node31;0;17867;24578;91144;24584;24578;0;6717;5761624,285376
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node32;0;17821;24442;98191;24537;24442;0;6716;5837140,54615
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node33;0;18010;24726;98713;24726;24726;1;6716;6084033,805587
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node34;0;17886;24602;98715;24602;24602;1;6716;5780781,573143
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node35;0;17963;24630;98299;24679;24630;0;6716;6191105,266156
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node36;0;17669;24385;98191;24385;24385;1;6716;5670610,73247
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node37;0;17977;24640;97843;24693;24640;1;6716;5774716,686207
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node38;0;17563;24281;83171;24281;24281;0;6718;5648211,358968
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node39;0;17076;23722;71759;23794;23722;1;6718;10946483,612418
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node40;0;19535;26150;73821;26256;26150;1;6721;10517244,410545
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node41;0;14629;21350;78924;21350;21350;0;6721;5729122,85674
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node42;0;14616;21336;85625;21336;21336;1;6720;5770664,882483
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node43;0;14847;21567;85836;21567;21567;1;6720;6083839,80408
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node44;0;14690;21410;85805;21410;21410;1;6720;5780724,869783
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node45;0;14720;21440;85519;21440;21440;1;6720;5805144,739397
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node46;0;14483;21203;85263;21203;21203;1;6720;5670343,643864
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node47;0;14716;21410;85521;21436;21410;1;6720;5945293,73012
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node48;0;14676;20975;73384;21396;20975;0;6720;5826305,171634
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node49;0;13934;20656;62685;20656;20656;0;6722;10820893,270154
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node50;0;15276;21971;62138;22002;21971;1;6726;11015993,877603
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node51;0;11455;18142;67161;18180;18142;0;6725;5768707,711753
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node52;0;11447;18171;72868;18171;18171;1;6724;5771260,371496
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node53;0;11640;18364;73112;18364;18364;1;6724;6084672,73045
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node54;0;11472;18196;73008;18196;18196;1;6724;5780544,00201
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node55;0;11503;18227;72643;18227;18227;1;6724;5761675,497227
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node56;0;11277;18002;71848;18002;18002;0;6725;5669366,749155
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node57;0;11505;18229;72648;18229;18229;1;6724;5834765,979759
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node58;0;11439;18164;72113;18164;18164;1;6725;5800404,924849
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node59;0;10784;17496;53193;17510;17496;1;6726;10854674,100685
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node60;0;10971;17702;50276;17702;17702;1;6731;11446447,838876
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node61;0;8265;14988;55294;14994;14988;0;6729;5835397,462278
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node62;0;8260;14988;60181;14988;14988;1;6728;5771480,288326
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node63;0;8450;15178;60340;15178;15178;0;6728;6390505,606938
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node64;0;8279;15007;60283;15007;15007;1;6728;5781066,081611
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node65;0;8277;15005;59950;15005;15005;1;6728;5761812,28082
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node66;0;8246;14678;59822;14974;14678;0;6728;5879555,133475
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node67;0;8318;15046;60036;15046;15046;1;6728;5834443,815775
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node68;0;8249;14978;59421;14978;14978;1;6729;5750240,107546
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node69;0;7727;14373;43778;14457;14373;1;6730;11102781,79483
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node70;0;6543;13279;38463;13280;13279;0;6737;10637088,075334
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node71;0;5093;11826;48697;11826;11826;1;6733;5781762,737336
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node72;0;5105;11838;47225;11838;11838;0;6733;5770046,671064
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node73;0;5248;11980;47665;11981;11980;0;6733;6083922,713408
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node74;0;5171;11904;47243;11904;11904;0;6733;5761352,205864
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node75;0;5009;11742;47283;11742;11742;0;6733;5760529,188905
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node76;0;5091;11769;47177;11824;11769;0;6733;5977660,345567
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node77;0;5122;11855;47188;11855;11855;1;6733;5833893,623033
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node78;0;5020;11754;40878;11754;11754;0;6734;5749960,972056
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node79;0;4669;11290;34482;11403;11290;0;6734;11450590,340606
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node80;0;2408;8935;26035;9150;8935;0;6742;11178285,170588
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node81;0;1844;8585;29481;8585;8585;0;6741;5781773,63008
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node82;0;2002;8586;33019;8742;8586;1;6740;5977784,750257
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node83;0;2080;8745;33553;8820;8745;0;6740;6183170,488371
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node84;0;2007;8690;33243;8747;8690;1;6740;5896190,293102
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node85;0;1974;8652;32968;8714;8652;1;6740;5902400,420642
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node86;0;2094;8606;33163;8834;8606;0;6740;6302479,293071
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node87;0;1823;8564;32718;8564;8564;1;6741;5838170,195997
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node88;0;1880;8565;28366;8621;8565;0;6741;5791996,441443
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node89;0;1612;8271;24268;8353;8271;0;6741;11685883,402946
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node90;0;0;4170;15890;6744;4170;1;6744;18065595,288132
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node91;0;0;3825;19385;6740;3825;0;6740;10901034,496532
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node92;0;0;3905;22223;6741;3905;1;6741;10569939,738409
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node93;0;0;4083;22302;6741;4083;0;6741;10778369,30596
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node94;0;0;3971;22210;6741;3971;0;6741;10235093,730872
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node95;0;0;3918;22065;6741;3918;0;6741;10252704,46938
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node96;0;0;4061;22315;6741;4061;1;6741;10858117,238763
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node97;0;0;3710;22045;6740;3710;0;6740;11472284,461278
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node98;0;0;3754;19343;6740;3754;0;6740;10912661,852832
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node99;0;0;4244;15093;6743;4244;1;6743;19256455,050107
Events
Class Name; Name; Type; Number of Produced Events; Number of Times Sensed
eboracum.wsn.event.StochasticPeriodicJumperEvent;E0_0;E0;1054764;0
Simulation Total Time;27735149
Total Number of Sensed Events by the WSN;261367
Number of Sensed Events by the WSN per Day
1;3262
2;3304
3;3195
4;3212
5;3262
6;3181
7;3254
8;3256
9;3275
10;3305
11;3186
12;3234
13;3239
14;3223
15;3263
16;3275
17;3223
18;3310
19;3235
20;3255
21;3227
22;3276
23;3235
24;3300
25;3278
26;3297
27;3257
28;3284
29;3188
30;3215
31;3265
32;3210
33;3204
34;3173
35;3267
36;3293
37;3293
38;3278
39;3204
40;3252
41;3256
42;3247
43;3252
44;3251
45;3249
46;3248
47;3240
48;3285
49;3225
50;3254
51;3270
52;3275
53;3268
54;3221
55;3229
56;3212
57;3272
58;3231
59;3190
60;3264
61;3267
62;3247
63;3299
64;3213
65;3278
66;2876
67;1448
68;1024
69;977
70;908
71;970
72;921
73;939
74;929
75;948
76;960
77;954
78;1001
79;968
80;928
81;927
82;969
83;947
84;979
85;928
86;1016
87;928
88;925
89;952
90;962
91;949
92;943
93;963
94;980
95;950
96;930
97;938
98;950
99;975
100;995
101;1005
102;966
103;965
104;922
105;917
106;997
107;949
108;942
109;914
110;971
111;926
112;962
113;973
114;982
115;544
116;325
117;62
Nodes
Class Name; Name; Remaining Battery;Number of Received Messages;Number of Sent Messages;Number of Received Wake-up Messages;Number of Sent Wake-up Messages;Number of Received ACK Messages;Number of Enqueued Events; Number of Sensored Events; Time of Death
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node0;0;37544;41415;114479;44241;41415;1;6697;19937115,680601
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node1;0;68996;75657;181830;75658;75657;0;6662;10090683,575552
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node2;0;103364;109979;253188;109985;109979;1;6621;10492888,225322
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node3;0;140458;147044;140458;147044;147044;0;6586;10073853,582454
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node4;0;179600;186251;179600;0;0;1;6651;10074691,709265
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node5;0;162003;168650;162003;0;0;1;6647;10084373,095443
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node6;0;122417;129018;122419;129018;129018;1;6601;9913643,714999
eboracum.wsn.network.node.sensor.WakeUpWSNNode;Node7;0;85216;91851;220847;91852;91851;0;6636;9859639,46498
